"host","tx time 1","tx time 2","rx bytes","rx packets","tx bytes","tx packets","tx failed","connected time","tx retries"
192.168.10.128,0,0,30127,182,57769089,53946,0,71,0
192.168.10.137,0,0,30435,181,53377941,49849,0,71,0
192.168.10.158,0,0,29757,175,48425617,45231,0,71,0
192.168.10.248,0,0,29559,177,60901057,56865,0,71,0
localhost,307,186,299828,1647,256490918,236320,0,0,682
