"host","tx time avg","tx time 50","ack fails","ack fails 50","rts fails","rts fail 50","rx bytes","rx packets","tx bytes","tx packets","tx failed","connected time","tx retries"
192.168.10.122,0,0,0,0,0,0,72719,1310,219120141,149171,0,73,0
192.168.10.152,0,0,0,0,0,0,70737,1274,206021651,140247,0,74,0
192.168.10.161,0,0,0,0,0,0,72478,1250,221821641,151008,0,74,0
192.168.10.229,0,0,0,0,0,0,71661,1244,279315591,190131,0,73,0
localhost,159,126,549,1,0,0,327251,862,719620448,484858,0,0,3557
control,151,108,153,0,0,0,0,0,0,0,0,0,0
