"host","tx time 1","tx time 2","rx bytes","rx packets","tx bytes","tx packets","tx failed","connected time","tx retries"
192.168.10.120,0,0,32955,205,62356495,44313,0,72,0
192.168.10.121,0,0,31345,195,75691055,53769,0,72,0
192.168.10.137,0,0,32949,205,59430499,42235,0,71,0
192.168.10.190,0,0,32525,201,61358389,43602,0,71,0
localhost,346,192,279467,1574,248704653,175384,0,0,665
