"host","tx time 1","tx time 2","rx bytes","rx packets","tx bytes","tx packets","tx failed","connected time","tx retries"
192.168.10.120,0,0,28303,182,8265007,150161,196,75,0
192.168.10.128,0,0,28173,182,8366668,152008,289,74,0
192.168.10.155,0,0,28513,179,7902268,143573,269,75,0
192.168.10.161,0,0,29211,187,8809886,160072,162,76,0
localhost,175,143,321427,1833,48212989,641530,0,0,3034
