"host","tx time 1","tx time 2","rx bytes","rx packets","tx bytes","tx packets","tx failed","connected time","tx retries"
192.168.10.126,0,0,33889,213,30131609,165576,0,72,0
192.168.10.190,0,0,33667,204,31031479,170517,0,70,0
192.168.10.217,0,0,30945,191,25774791,141631,0,71,0
192.168.10.247,0,0,33241,210,27126773,149064,0,72,0
localhost,137,154,262074,1414,236632225,1171944,0,0,141
